station_id,station_name,item_code,item_name,freq,source,date,value,quality_flag
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-01-01,27.9054465,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-01-02,27.9249333,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-01-03,27.9454326,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-01-04,27.9428229,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-01-05,27.9728972,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-01-06,27.9554403,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-01-07,27.9625118,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-01-08,27.9751903,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-01-09,28.0083792,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-01-10,28.0327569,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-01-11,28.0636028,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-01-12,28.0239111,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-01-13,28.0033278,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-01-14,28.0260194,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-01-15,28.0731208,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-01-16,28.0759903,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-01-17,28.0542292,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-01-18,28.045566,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-01-19,28.0528743,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-01-20,28.0564549,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-01-21,28.0536813,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-01-22,28.0740583,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-01-23,28.0790743,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-01-24,28.0820056,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-01-25,28.1112333,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-01-26,28.1857333,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-01-27,28.157391,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-01-28,28.1645069,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-01-29,28.150109,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-01-30,28.1116722,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-01-31,28.1123646,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-02-01,28.1233667,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-02-02,28.1385313,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-02-03,28.2069451,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-02-04,28.1947313,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-02-05,28.1623104,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-02-06,28.1765229,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-02-07,28.2356299,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-02-08,28.2395035,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-02-09,28.2388382,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-02-10,28.2383049,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-02-11,28.238441,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-02-12,28.2623188,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-02-13,28.2630431,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-02-14,28.2622819,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-02-15,28.2726924,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-02-16,28.2957785,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-02-17,28.3144535,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-02-18,28.3263299,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-02-19,28.3273118,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-02-20,28.3473174,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-02-21,28.3513493,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-02-22,28.3683229,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-02-23,28.3875153,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-02-24,28.3871028,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-02-25,28.3842322,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-02-26,28.3758924,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-02-27,28.3695347,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-02-28,28.37375,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-03-01,28.3620639,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-03-02,28.3735993,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-03-03,28.3909146,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-03-04,28.3949847,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-03-05,28.4078326,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-03-06,28.4573771,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-03-07,28.4484854,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-03-08,28.4369472,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-03-09,28.4555201,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-03-10,28.4696069,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-03-11,28.4553778,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-03-12,28.4502764,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-03-13,28.4547049,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-03-14,28.4760111,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-03-15,28.4869813,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-03-16,28.5045785,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-03-17,28.5007035,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-03-18,28.5451569,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-03-19,28.559941,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-03-20,28.5488361,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-03-21,28.5417674,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-03-22,28.5358326,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-03-23,28.5496965,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-03-24,28.5469396,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-03-25,28.5208361,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-03-26,28.5092333,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-03-27,28.515659,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-03-28,28.5727681,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-03-29,28.6701549,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-03-30,28.7118597,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-03-31,28.7157757,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-04-01,28.7405194,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-04-02,28.7451736,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-04-03,28.7393597,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-04-04,28.7296097,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-04-05,28.7483618,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-04-06,28.7489278,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-04-07,28.7661854,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-04-08,28.771984,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-04-09,28.7566847,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-04-10,28.7495299,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-04-11,28.748,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-04-12,28.8122187,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-04-13,28.8350333,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-04-14,28.8237799,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-04-15,28.8272028,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-04-16,28.8003875,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-04-17,28.806084,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-04-18,28.8184521,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-04-19,28.8353236,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-04-20,28.8369979,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-04-21,28.8583979,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-04-22,28.86225,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-04-23,28.8630875,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-04-24,28.8771083,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-04-25,28.8879833,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-04-26,28.8935222,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-04-27,28.9129417,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-04-28,28.9253659,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-04-29,28.9271167,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-04-30,28.9344299,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-05-01,28.9539868,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-05-02,28.932391,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-05-03,28.9117465,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-05-04,28.9121174,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-05-05,28.9330528,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-05-06,28.9373292,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-05-07,28.9406257,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-05-08,28.9550431,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-05-09,28.9880271,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-05-10,29.0129028,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-05-11,29.0101625,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-05-12,28.9937875,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-05-13,29.0041861,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-05-14,29.0161979,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-05-15,29.0308556,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-05-16,29.019541,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-05-17,29.0375889,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-05-18,29.0435056,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-05-19,29.0316417,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-05-20,29.0179479,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-05-21,29.0304417,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-05-22,29.0411333,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-05-23,29.0700153,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-05-24,29.0875194,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-05-25,29.0871667,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-05-26,29.0777854,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-05-27,29.0579799,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-05-28,29.0615764,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-05-29,29.0534889,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-05-30,29.0136493,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-05-31,28.9949896,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-06-01,28.9848569,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-06-02,28.9856771,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-06-03,28.977075,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-06-04,28.97505,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-06-05,28.9435597,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-06-06,28.9187389,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-06-07,28.9001083,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-06-08,28.8759785,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-06-09,28.861784,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-06-10,28.8475118,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-06-11,28.8318007,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-06-12,28.8203118,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-06-13,28.7999649,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-06-14,28.7816687,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-06-15,28.7963243,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-06-16,28.7845375,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-06-17,28.776359,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-06-18,28.7535118,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-06-19,28.7367403,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-06-20,28.7338861,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-06-21,28.7056556,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-06-22,28.6693986,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-06-23,28.6119076,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-06-24,28.5473944,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-06-25,28.5055556,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-06-26,28.4384812,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-06-27,28.3715771,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-06-28,28.3090604,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-06-29,28.2449861,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-06-30,28.2149174,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-07-01,28.1941333,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-07-02,28.1790521,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-07-03,28.1613333,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-07-04,28.1340194,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-07-05,28.1060118,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-07-06,28.0911403,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-07-07,28.0622424,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-07-08,27.9942514,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-07-09,27.9127215,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-07-10,27.8350118,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-07-11,27.7550021,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-07-12,27.6895292,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-07-13,27.6169819,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-07-14,27.5426174,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-07-15,27.4720417,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-07-16,27.4334632,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-07-17,27.4028118,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-07-18,27.3618326,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-07-19,27.3178882,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-07-20,27.2706479,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-07-21,27.2131739,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-07-22,27.1266486,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-07-23,27.0552375,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-07-24,26.9890437,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-07-25,26.9258243,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-07-26,26.8681965,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-07-27,26.8165097,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-07-28,26.755925,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-07-29,26.6952465,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-07-30,26.6488424,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-07-31,26.6010507,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-08-01,26.5627251,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-08-02,26.5269535,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-08-03,26.4823458,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-08-04,26.4519681,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-08-05,26.4265181,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-08-06,26.3823167,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-08-07,26.3434688,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-08-08,26.2957799,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-08-09,26.2352285,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-08-10,26.1701549,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-08-11,26.1168069,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-08-12,26.0822021,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-08-13,26.0579681,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-08-14,26.011834,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-08-15,25.9665736,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-08-16,25.9525181,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-08-17,25.9390715,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-08-18,25.9081444,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-08-19,25.8654931,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-08-20,25.8266924,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-08-21,25.8093653,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-08-22,25.7747285,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-08-23,25.7276167,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-08-24,25.6166319,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-08-25,25.3285562,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-08-26,25.1173924,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-08-27,24.8956722,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-08-28,24.6891931,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-08-29,24.5164424,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-08-30,24.3603639,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-08-31,24.2156625,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-09-01,24.0941611,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-09-02,24.0010271,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-09-03,23.9357229,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-09-04,23.8748542,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-09-05,23.8296958,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-09-06,23.7979069,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-09-07,23.7538944,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-09-08,23.7127715,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-09-09,23.6868139,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-09-10,23.6888347,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-09-11,23.7321243,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-09-12,23.7785972,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-09-13,23.8125958,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-09-14,23.8135104,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-09-15,23.8056986,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-09-16,23.7940236,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-09-17,23.7694722,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-09-18,23.7528792,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-09-19,23.7393771,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-09-20,23.7134528,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-09-21,23.6911549,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-09-22,23.6847889,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-09-23,23.6720451,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-09-24,23.6534757,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-09-25,23.6446667,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-09-26,23.6568292,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-09-27,23.660191,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-09-28,23.6431424,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-09-29,23.6380188,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-09-30,23.6228292,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-10-01,23.6271319,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-10-02,23.6339278,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-10-03,23.6349847,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-10-04,23.6377514,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-10-05,23.6180903,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-10-06,23.6005299,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-10-07,23.5981951,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-10-08,23.5959743,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-10-09,23.5779653,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-10-10,23.5611194,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-10-11,23.5404889,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-10-12,23.5269576,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-10-13,23.5181833,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-10-14,23.5011208,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-10-15,23.4839479,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-10-16,23.4776944,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-10-17,23.4728125,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-10-18,23.4601188,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-10-19,23.4509215,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-10-20,23.4414368,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-10-21,23.4394125,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-10-22,23.4123368,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-10-23,23.3618764,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-10-24,23.2840924,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-10-25,23.2067118,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-10-26,23.1411326,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-10-27,23.0891153,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-10-28,23.0373146,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-10-29,22.9872486,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-10-30,22.9724521,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-10-31,22.9520583,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-11-01,22.931484,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-11-02,22.9195847,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-11-03,22.9035514,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-11-04,22.8729639,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-11-05,22.8125507,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-11-06,22.7699722,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-11-07,22.7418389,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-11-08,22.7110861,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-11-09,22.6539639,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-11-10,22.5911854,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-11-11,22.5251007,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-11-12,22.4612299,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-11-13,22.3897563,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-11-14,22.2926778,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-11-15,22.2207882,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-11-16,22.1464722,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-11-17,22.0773222,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-11-18,22.0334528,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-11-19,21.997959,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-11-20,21.9555972,raw
53001,昆明基准地震台,4112,水位观测,daily,oridata,2025-11-21,21.9390785,raw
